mm,RUL
1.559812679,4104
2.434219846,4103
0.12667373,4102
-0.265791506,4101
0.307700477,4100
-1.924604247,4099
-1.681190819,4098
-0.34325849,4097
-1.64796097,4096
-0.652603788,4095
1.141050603,4094
-0.195310555,4093
0.492781148,4092
1.772205141,4091
-0.117263029,4090
0.117800312,4089
1.054518974,4088
-0.796795543,4087
-0.377621018,4086
0.85806721,4085
-0.70297674,4084
-0.073002435,4083
1.04770632,4082
-0.695400767,4081
-0.39545679,4080
0.52225286,4079
-1.400307562,4078
-0.934023305,4077
0.246061603,4076
-1.067325888,4075
-0.073321637,4074
1.576275229,4073
0.347976396,4072
1.15621557,4071
2.297235673,4070
0.156155008,4069
0.160316572,4068
0.492129798,4067
-1.986231363,4066
-1.795225158,4065
-0.881674838,4064
-2.291200084,4063
-1.112714416,4062
0.839138861,4061
0.028408106,4060
1.404409804,4059
2.838752507,4058
1.104775678,4057
1.362134488,4056
1.663250905,4055
-1.030398186,4054
-1.164243548,4053
-0.724678038,4052
-2.705213644,4051
-1.837546831,4050
-0.246835235,4049
-1.134412482,4048
0.301953923,4047
1.983792268,4046
0.683864473,4045
1.335557828,4044
2.068321369,4043
-0.156723823,4042
-0.077475914,4041
0.425623958,4040
-1.615946033,4039
-0.985536374,4038
0.123096406,4037
-1.407244758,4036
-0.300159442,4035
0.950489638,4034
-0.642529075,4033
0.203854351,4032
1.103193571,4031
-0.77906064,4030
-0.054527224,4029
0.814294415,4028
-0.771009685,4027
0.168306328,4026
1.395988512,4025
-0.213720463,4024
0.555118162,4023
1.295882375,4022
-0.741993474,4021
-0.435950116,4020
0.046745656,4019
-2.02303032,4018
-1.260304395,4017
-0.156187838,4016
-1.433297685,4015
0.118328622,4014
1.749732191,4013
0.58793852,4012
1.694555175,4011
2.522613834,4010
0.359206454,4009
0.460010568,4008
0.443721242,4007
-2.150551273,4006
-1.838085739,4005
-1.103261783,4004
-2.554278129,4003
-0.99792031,4002
0.651875073,4001
-0.110511724,4000
1.550714728,3999
2.784963204,3998
0.981941656,3997
1.465270824,3996
1.555135867,3995
-1.051856767,3994
-0.860521883,3993
-0.577388414,3992
-2.487581947,3991
-1.379685706,3990
-0.144860047,3989
-1.199550201,3988
0.358431389,3987
1.655752322,3986
0.113746353,3985
1.122112611,3984
1.640297288,3983
-0.489272778,3982
0.104666789,3981
0.613632915,3980
-1.295590624,3979
-0.246398494,3978
0.525647623,3977
-1.035664392,3976
0.104818749,3975
0.82420432,3974
-1.023112502,3973
-0.200374011,3972
0.438126859,3971
-1.371274344,3970
-0.295251496,3969
0.570159729,3968
-0.740506637,3967
0.739196518,3966
1.770302447,3965
0.272335966,3964
1.182671392,3963
1.514633506,3962
-0.746450103,3961
-0.350081316,3960
-0.40334699,3959
-2.470779206,3958
-1.509266734,3957
-0.623087939,3956
-1.697769896,3955
0.228858377,3954
1.694122637,3953
0.628930101,3952
2.102916213,3951
2.630376832,3950
0.442893286,3949
0.748499993,3948
0.358206535,3947
-2.192688084,3946
-1.628391425,3945
-1.231245148,3944
-2.651688914,3943
-0.857619492,3942
0.55456532,3941
-0.328995918,3940
1.528594411,3939
2.384754181,3938
0.712056846,3937
1.422199757,3936
1.349768928,3935
-0.995884611,3934
-0.402661029,3933
-0.267978846,3932
-2.167836059,3931
-0.776363492,3930
0.040800149,3929
-1.213452826,3928
0.34057907,3927
1.107399178,3926
-0.46065587,3925
0.679162417,3924
1.036778497,3923
-0.822632486,3922
0.25016988,3921
0.74218319,3920
-0.927682649,3919
0.503849114,3918
0.999933636,3917
-0.582157388,3916
0.557266614,3915
0.731741942,3914
-1.288095012,3913
-0.420508994,3912
-0.223718681,3911
-1.988373945,3910
-0.555549143,3909
0.318534385,3908
-0.727665478,3907
1.179606507,3906
2.007299679,3905
0.65746473,3904
1.792109685,3903
1.698328227,3902
-0.656320261,3901
-0.224855861,3900
-0.603056476,3899
-2.829403539,3898
-1.579596639,3897
-0.973588852,3896
-1.93550671,3895
0.292677489,3894
1.532490575,3893
0.622351089,3892
2.324069515,3891
2.546122699,3890
0.428863866,3889
0.961961733,3888
0.366271631,3887
-2.061093075,3886
-1.261608138,3885
-1.177361048,3884
-2.51955913,3883
-0.584607854,3882
0.329490127,3881
-0.57883786,3880
1.384824916,3879
1.843741411,3878
0.241446938,3877
1.295678205,3876
1.119005898,3875
-0.965833871,3874
0.017280794,3873
-0.043798387,3872
-1.676707584,3871
-0.092167457,3870
0.315289985,3869
-1.072498383,3868
0.428099707,3867
0.602025439,3866
-0.998102915,3865
0.30745198,3864
0.385486549,3863
-1.198557002,3862
0.351517381,3861
0.733202108,3860
-0.525547405,3859
1.177906512,3858
1.442478182,3857
-0.140024507,3856
0.969100772,3855
0.627331169,3854
-1.493642151,3853
-0.681138393,3852
-0.848494217,3851
-2.469383222,3850
-0.765401756,3849
-0.072748479,3848
-0.801673379,3847
1.440140142,3846
2.140837253,3845
0.88342531,3844
2.239549581,3843
1.733131426,3842
-0.597093725,3841
-0.096730605,3840
-0.813452013,3839
-2.834566059,3838
-1.495471893,3837
-1.133700915,3836
-1.999881591,3835
0.354866408,3834
1.315909061,3833
0.486400357,3832
2.269097669,3831
2.285280247,3830
0.340411471,3829
1.076276082,3828
0.32340139,3827
-1.825023726,3826
-0.810376872,3825
-0.875283025,3824
-2.170874961,3823
-0.287115469,3822
0.216654756,3821
-0.714971202,3820
1.122124218,3819
1.283622943,3818
-0.316929994,3817
1.049145272,3816
0.731411148,3815
-1.016116834,3814
0.38254111,3813
0.287480125,3812
-1.01369785,3811
0.553444308,3810
0.61082501,3809
-0.93887478,3808
0.551289965,3807
0.205533291,3806
-1.541415855,3805
-0.209574726,3804
-0.339203417,3803
-1.562084027,3802
0.364204489,3801
0.673067965,3800
-0.1730909,3799
1.829381195,3798
1.818865969,3797
0.27942354,3796
1.348592613,3795
0.535220975,3794
-1.601133573,3793
-0.698591448,3792
-1.333377851,3791
-2.765008143,3790
-0.841409504,3789
-0.318133317,3788
-0.846108838,3787
1.616372907,3786
2.124359866,3785
1.046439972,3784
2.419560182,3783
1.675855909,3782
-0.537930646,3781
0.176236869,3780
-0.851472557,3779
-2.790015801,3778
-1.22675387,3777
-1.178920507,3776
-1.972743564,3775
0.441099565,3774
0.92998336,3773
0.174686686,3772
2.112444396,3771
1.785304145,3770
0.101954546,3769
1.169622203,3768
0.294273665,3767
-1.561583292,3766
-0.186891268,3765
-0.533870748,3764
-1.747200991,3763
0.217604082,3762
0.175609353,3761
-0.872657788,3760
0.941309939,3759
0.608640082,3758
-0.852725251,3757
0.680014536,3756
0.224267195,3755
-1.023722574,3754
0.824381425,3753
0.611239905,3752
-0.428142143,3751
1.316963255,3750
0.927238224,3749
-0.606176886,3748
0.605893787,3747
-0.28397035,3746
-1.904127151,3745
-0.543137687,3744
-0.995872992,3743
-1.910825931,3742
0.314327399,3741
0.544758716,3740
0.079398251,3739
2.239765148,3738
1.984524479,3737
0.629867151,3736
1.79174799,3735
0.519927958,3734
-1.602938615,3733
-0.712724713,3732
-1.625552264,3731
-2.961816923,3730
-0.899660435,3729
-0.633578053,3728
-0.913647014,3727
1.66001446,3726
1.872885755,3725
0.982927162,3724
2.493789643,3723
1.513584929,3722
-0.393976297,3721
0.452550954,3720
-0.809976173,3719
-2.412213336,3718
-0.85752122,3717
-1.135077348,3716
-1.807527794,3715
0.529928643,3714
0.562270214,3713
-0.051468485,3712
1.828494349,3711
1.157461673,3710
-0.26658378,3709
1.097588902,3708
0.207225599,3707
-1.161086507,3706
0.351758454,3705
-0.12997152,3704
-1.146102081,3703
0.690557857,3702
0.187546317,3701
-0.998077319,3700
0.657606972,3699
-0.173060767,3698
-1.408367069,3697
0.296462591,3696
-0.286565072,3695
-1.076044203,3694
1.060451767,3693
0.862294957,3692
0.071176545,3691
1.993367055,3690
1.122120056,3689
-0.281585205,3688
0.751410193,3687
-0.604916848,3686
-2.217549783,3685
-0.824036749,3684
-1.526260806,3683
-2.208892904,3682
0.209871439,3681
0.356868897,3680
0.237756346,3679
2.541524086,3678
2.048844279,3677
0.82090859,3676
1.989037735,3675
0.378381012,3674
-1.518283161,3673
-0.556643453,3672
-1.760370416,3671
-2.862276998,3670
-0.757017745,3669
-0.808314892,3668
-0.925709713,3667
1.615148376,3666
1.417248008,3665
0.77925564,3664
2.364595024,3663
1.213589119,3662
-0.399268711,3661
0.608797056,3660
-0.691916987,3659
-1.95260676,3658
-0.324323517,3657
-0.939656855,3656
-1.506745855,3655
0.67265877,3654
0.239536717,3653
-0.413650418,3652
1.333573333,3651
0.388433144,3650
-0.604837551,3649
0.921690575,3648
0.003824611,3647
-0.875303635,3646
0.993546844,3645
0.240366251,3644
-0.509968035,3643
1.185936519,3642
0.165819849,3641
-0.975919688,3640
0.44926618,3639
-0.820363987,3638
-1.875213201,3637
-0.140188939,3636
-0.793544137,3635
-1.142445718,3634
1.245157679,3633
0.935953586,3632
0.588033736,3631
2.524099668,3630
1.372484019,3629
-0.0056403,3628
0.930675944,3627
-0.861773129,3626
-2.350424909,3625
-0.934118766,3624
-1.99031348,3623
-2.260497933,3622
0.238509831,3621
0.103279382,3620
0.231150969,3619
2.664315019,3618
1.895539855,3617
1.012785303,3616
2.15478333,3615
0.35567101,3614
-1.279391436,3613
-0.352124547,3612
-1.789892079,3611
-2.550880327,3610
-0.543575692,3609
-0.932175506,3608
-0.87752949,3607
1.519779349,3606
0.940722836,3605
0.446900309,3604
2.06155665,3603
0.694860506,3602
-0.402594023,3601
0.80952947,3600
-0.594171582,3599
-1.447775774,3598
0.352050102,3597
-0.594527481,3596
-1.086982478,3595
0.842070726,3594
-0.124240865,3593
-0.720903,3592
0.834966631,3591
-0.293789651,3590
-1.029801073,3589
0.750723703,3588
-0.183634578,3587
-0.500112653,3586
1.540869412,3585
0.594368882,3584
0.161622476,3583
1.765782113,3582
0.293894596,3581
-0.878520982,3580
0.298951972,3579
-1.373197376,3578
-2.21267443,3577
-0.444889264,3576
-1.258502614,3575
-1.138700424,3574
1.318241194,3573
0.906715966,3572
0.924965671,3571
2.809333774,3570
1.443761465,3569
0.338684527,3568
1.152909122,3567
-0.933893663,3566
-2.240312402,3565
-1.016107592,3564
-2.162365416,3563
-2.21540248,3562
0.150606385,3561
-0.15918134,3560
0.260955576,3559
2.527454967,3558
1.522241303,3557
0.939064297,3556
2.093901207,3555
0.18483321,3554
-1.057061729,3553
0.017719164,3552
-1.569208934,3551
-2.098292379,3550
-0.184203425,3549
-0.948026857,3548
-0.839755309,3547
1.32316954,3546
0.433460439,3545
0.097506807,3544
1.658509888,3543
0.115976485,3542
-0.511472622,3541
1.006488699,3540
-0.447840765,3539
-0.779055514,3538
0.916294435,3537
-0.233649402,3536
-0.555940512,3535
1.036444192,3534
-0.411902279,3533
-1.036919732,3532
0.367775435,3531
-1.052161633,3530
-1.359741335,3529
0.484922141,3528
-0.440732628,3527
-0.288796298,3526
1.895377535,3525
0.971810553,3524
0.711008562,3523
2.166259747,3522
0.333577463,3521
-0.714534416,3520
0.169137497,3519
-1.867938471,3518
-2.45486392,3517
-0.77824596,3516
-1.686142421,3515
-1.15712817,3514
1.399108279,3513
0.826027851,3512
1.183698008,3511
3.003832552,3510
1.376828929,3509
0.523239645,3508
1.281267046,3507
-1.091590126,3506
-1.999382622,3505
-0.789228738,3504
-2.208134126,3503
-2.039384973,3502
0.196160257,3501
-0.410362424,3500
0.162290611,3499
2.280192889,3498
1.105940091,3497
0.805233597,3496
1.90137297,3495
-0.008633173,3494
-0.816666195,3493
0.374319757,3492
-1.276053655,3491
-1.427982402,3490
0.27637632,3489
-0.821003995,3488
-0.654268392,3487
1.118948994,3486
-0.173685053,3485
-0.363472547,3484
1.103738339,3483
-0.504309799,3482
-0.590955859,3481
1.035086044,3480
-0.316939318,3479
-0.195665494,3478
1.556028903,3477
0.215300747,3476
0.013318271,3475
1.269617551,3474
-0.677100701,3473
-1.164046141,3472
-0.042646675,3471
-1.773151391,3470
-1.688518737,3469
0.151118691,3468
-0.724366914,3467
0.004514862,3466
2.212708123,3465
1.078517899,3464
1.221168428,3463
2.506586813,3462
0.346408645,3461
-0.482504821,3460
0.141350168,3459
-2.050444899,3458
-2.41978059,3457
-0.881937198,3456
-1.944611734,3455
-1.069771933,3454
1.269827702,3453
0.566488254,3452
1.272222406,3451
2.893164792,3450
1.202346422,3449
0.644956365,3448
1.330337685,3447
-1.051568561,3446
-1.629608311,3445
-0.566460111,3444
-2.10854181,3443
-1.718897149,3442
0.340791715,3441
-0.604560598,3440
0.105925644,3439
1.916995298,3438
0.50614904,3437
0.467408188,3436
1.591124919,3435
-0.290769608,3434
-0.484083664,3433
0.741669983,3432
-1.004219634,3431
-0.768286228,3430
0.769537965,3429
-0.665295837,3428
-0.420524503,3427
0.927272124,3426
-0.792085594,3425
-0.770955494,3424
0.543649317,3423
-1.126542752,3422
-0.726602358,3421
0.951771518,3420
-0.237472961,3419
0.455795291,3418
2.061171574,3417
0.556381229,3416
0.536745537,3415
1.456383493,3414
-0.814720553,3413
-1.160184228,3412
-0.410424263,3411
-2.255623001,3410
-1.973361722,3409
-0.177721816,3408
-0.98563449,3407
0.157999135,3406
2.316741254,3405
1.217854974,3404
1.654200401,3403
2.610055737,3402
0.364414666,3401
-0.171712939,3400
0.168563955,3399
-2.196619811,3398
-2.251623412,3397
-0.876195004,3396
-2.09588841,3395
-0.96066891,3394
1.135573469,3393
0.3348735,3392
1.226452359,3391
2.677120699,3390
0.853517878,3389
0.666749521,3388
1.319827653,3387
-1.006810511,3386
-1.120207247,3385
-0.207094739,3384
-1.81772773,3383
-1.164529362,3382
0.474169196,3381
-0.797310598,3380
0.063348648,3379
1.393369879,3378
-0.174500888,3377
0.14236555,3376
1.213139814,3375
-0.664402475,3374
-0.209513168,3373
1.020468359,3372
-0.544513727,3371
0.034222101,3370
1.345544047,3369
-0.361308697,3368
-0.113411209,3367
0.74934984,3366
-1.276359269,3365
-1.140125529,3364
-0.053297387,3363
-1.729826948,3362
-0.862080836,3361
0.851082478,3360
-0.254053355,3359
0.950230789,3358
2.415381421,3357
0.870838717,3356
1.077546386,3355
1.604109524,3354
-0.834133351,3353
-1.141566722,3352
-0.68485752,3351
-2.695168271,3350
-2.045337511,3349
-0.3738532,3348
-1.245403978,3347
0.226558675,3346
2.193046228,3345
1.078674244,3344
1.820748247,3343
2.588224368,3342
0.275794289,3341
0.021769834,3340
0.204594514,3339
-2.1662417,3338
-1.867052023,3337
-0.778182522,3336
-2.045280329,3335
-0.739068633,3334
1.002279345,3333
-0.033694905,3332
0.991020866,3331
2.194155716,3330
0.319173332,3329
0.630836117,3328
1.195765512,3327
-0.951318096,3326
-0.614332229,3325
0.258007346,3324
-1.361000485,3323
-0.511058426,3322
0.675782801,3321
-0.882592042,3320
-0.05501644,3319
0.907847306,3318
-0.925050803,3317
-0.242059247,3316
0.670280756,3315
-0.969584034,3314
-0.103166728,3313
1.2203767,3312
-0.179016262,3311
0.804871219,3310
1.8204952,3309
-0.066375962,3308
0.297836411,3307
0.614674795,3306
-1.683258408,3305
-1.360477112,3304
-0.627220809,3303
-2.211913261,3302
-1.01817828,3301
0.707398131,3300
-0.234132063,3299
1.240049175,3298
2.682856214,3297
1.050469756,3296
1.530321597,3295
1.7143003,3294
-0.919554391,3293
-0.923252165,3292
-0.814906776,3291
-2.880889668,3290
-1.877962456,3289
-0.496144583,3288
-1.46277862,3287
0.386410535,3286
2.001948891,3285
0.778298778,3284
1.801281693,3283
2.382339229,3282
0.117394496,3281
0.236910907,3280
0.340845163,3279
-1.988570646,3278
-1.307603622,3277
-0.440394497,3276
-1.877552228,3275
-0.534348284,3274
0.821302983,3273
-0.397914376,3272
0.76180048,3271
1.623347543,3270
-0.224485042,3269
0.396251522,3268
1.02216906,3267
-0.935732309,3266
-0.057544905,3265
0.756568342,3264
-0.861379432,3263
0.179070402,3262
1.003114435,3261
-0.859472351,3260
-0.031438476,3259
0.454180681,3258
-1.520354338,3257
-0.721140044,3256
0.122202934,3255
-1.397284704,3254
0.131583139,3253
1.360648021,3252
0.139067611,3251
1.461513506,3250
2.198135831,3249
0.201045034,3248
0.582462362,3247
0.566450734,3246
-1.874779741,3245
-1.418157461,3244
-1.045571441,3243
-2.637779789,3242
-0.974623912,3241
0.470644404,3240
-0.31229964,3239
1.560648067,3238
2.707240185,3237
1.037349546,3236
1.821485896,3235
1.697589782,3234
-0.873066571,3233
-0.668081258,3232
-0.767844945,3231
-2.804093814,3230
-1.594580031,3229
-0.518259171,3228
-1.512508119,3227
0.365249928,3226
1.71690241,3225
0.474784672,3224
1.636501851,3223
2.017947674,3222
-0.136045138,3221
0.37459842,3220
0.449260983,3219
-1.623948517,3218
-0.743935919,3217
-0.121929105,3216
-1.521467341,3215
-0.11729403,3214
0.714366815,3213
-0.724689981,3212
0.417438975,3211
0.900981018,3210
-0.8412783,3209
0.227633817,3208
0.678431975,3207
-0.90052339,3206
0.436613937,3205
1.168964735,3204
-0.378665718,3203
0.934082682,3202
1.2428273,3201
-0.777401367,3200
-0.040152725,3199
-0.062059136,3198
-2.07878792,3197
-1.007652669,3196
-0.443176323,3195
-1.742534678,3194
0.196139272,3193
1.328840881,3192
0.296585905,3191
1.922575938,3190
2.39405932,3189
0.406423146,3188
0.960516206,3187
0.486632733,3186
-2.058669024,3185
-1.420524169,3184
-1.312683632,3183
-2.828578554,3182
-0.985983261,3181
0.291529398,3180
-0.44018952,3179
1.60383031,3178
2.531612367,3177
0.896259453,3176
1.946132385,3175
1.593906714,3174
-0.837193492,3173
-0.332631341,3172
-0.660072549,3171
-2.524762794,3170
-1.183501214,3169
-0.449274582,3168
-1.453322986,3167
0.455518963,3166
1.323434712,3165
0.013677755,3164
1.406174893,3163
1.516893447,3162
-0.410198462,3161
0.490076023,3160
0.461102263,3159
-1.330124645,3158
0.03544862,3157
0.395317223,3156
-1.088116824,3155
0.346993946,3154
0.668223566,3153
-1.030009766,3152
0.180866863,3151
0.181340108,3150
-1.479918329,3149
-0.063444053,3148
0.28487438,3147
-0.9410347,3146
0.906346952,3145
1.498182719,3144
0.118273694,3143
1.514743626,3142
1.454070996,3141
-0.607586713,3140
0.095823795,3139
-0.438492829,3138
-2.530909738,3137
-1.234875596,3136
-0.967585401,3135
-1.950926317,3134
0.210934217,3133
1.233983538,3132
0.453532118,3131
2.33073006,3130
2.471829798,3129
0.509521093,3128
1.197679681,3127
0.410632553,3126
-1.994743052,3125
-1.2097273,3124
-1.3619572,3123
-2.795742275,3122
-0.801462361,3121
0.065200922,3120
-0.567926764,3119
1.542888173,3118
2.104728142,3117
0.640378138,3116
1.856797566,3115
1.364969325,3114
-0.828377644,3113
0.010698262,3112
-0.439367493,3111
-2.131661128,3110
-0.585914472,3109
-0.226936039,3108
-1.393508573,3107
0.544049195,3106
0.796545178,3105
-0.479346295,3104
0.939533768,3103
0.780339269,3102
-0.840275533,3101
0.574442522,3100
0.440262358,3099
-0.976154037,3098
0.669563457,3097
0.778736747,3096
-0.645905568,3095
0.859131331,3094
0.575277348,3093
-1.294231547,3092
-0.119938105,3091
-0.475827707,3090
-2.052933267,3089
-0.395303552,3088
-0.037989919,3087
-1.002585424,3086
1.232517394,3085
1.670986141,3084
0.606577385,3083
2.061823483,3082
1.609549097,3081
-0.486197098,3080
0.274177933,3079
-0.708096502,3078
-2.747689337,3077
-1.322058944,3076
-1.297610123,3075
-2.095456896,3074
0.336841556,3073
1.088379994,3072
0.488323478,3071
2.493519478,3070
2.355628277,3069
0.596678093,3068
1.478553363,3067
0.382633518,3066
-1.822596833,3065
-0.923743848,3064
-1.374074392,3063
-2.632685704,3062
-0.59130911,3061
-0.056613584,3060
-0.779468254,3059
1.41912972,3058
1.550186131,3057
0.225762814,3056
1.666874448,3055
0.947223742,3054
-0.830937529,3053
0.332908773,3052
-0.216345716,3051
-1.640463235,3050
0.094803846,3049
-0.025211536,3048
-1.114615394,3047
0.689093579,3046
0.396327605,3045
-0.986002444,3044
0.501450723,3043
0.147406439,3042
-1.252825278,3041
0.486936616,3040
0.461070178,3039
-0.62139403,3038
1.35363604,3037
1.211859315,3036
-0.092320642,3035
1.291571958,3034
0.460141428,3033
-1.317638776,3032
-0.296594083,3031
-1.038558013,3030
-2.439543233,3029
-0.575733865,3028
-0.497874991,3027
-1.003086159,3026
1.437055712,3025
1.757634918,3024
0.890963843,3023
2.512979409,3022
1.690734498,3021
-0.330568068,3020
0.381937161,3019
-0.85974578,3018
-2.712886826,3017
-1.263193524,3016
-1.580987978,3015
-2.151210066,3014
0.389405787,3013
0.805981745,3012
0.317809911,3011
2.467446039,3010
2.06485582,3009
0.436835792,3008
1.560501754,3007
0.268525714,3006
-1.612170971,3005
-0.408724324,3004
-1.140522801,3003
-2.220837329,3002
-0.183353993,3001
-0.13854451,3000
-0.846157302,2999
1.23118879,2998
0.991418055,2997
-0.18598877,2996
1.283168113,2995
0.574657937,2994
-0.915831182,2993
0.638490402,2992
0.072284467,2991
-1.015602926,2990
0.818506151,2989
0.335521452,2988
-0.811767147,2987
0.745213859,2986
-0.013713926,2985
-1.409582094,2984
0.102644339,2983
-0.614515828,2982
-1.579041641,2981
0.364984319,2980
0.278378095,2979
-0.239244307,2978
1.890741579,2977
1.55077557,2976
0.400791766,2975
1.709975019,2974
0.506469692,2973
-1.376710701,2972
-0.362907997,2971
-1.568140309,2970
-2.782055931,2969
-0.746563635,2968
-0.840985005,2967
-1.064203189,2966
1.624902254,2965
1.642616336,2964
1.029878552,2963
2.716851021,2962
1.60584606,2961
-0.160417292,2960
0.667574159,2959
-0.985484699,2958
-2.566103124,2957
-1.089747271,2956
-1.582423306,2955
-2.040798093,2954
0.418561522,2953
0.520129182,2952
0.135618891,2951
2.267103244,2950
1.495698854,2949
0.231538904,2948
1.480233078,2947
0.190025806,2946
-1.35866087,2945
0.00778952,2944
-0.841463548,2943
-1.668337166,2942
0.323138285,2941
-0.216397988,2940
-0.8964492,2939
1.011746108,2938
0.227609065,2937
-0.71551226,2936
0.920029052,2935
-0.038308555,2934
-0.919204248,2933
0.925590755,2932
0.263837218,2931
-0.426699645,2930
1.518604862,2929
0.641580037,2928
-0.408565971,2927
0.955493601,2926
-0.404956859,2925
-1.756326876,2924
-0.358159452,2923
-1.326329489,2922
-1.939507831,2921
0.285918256,2920
0.133659783,2919
-0.024478686,2918
2.342318805,2917
1.693245297,2916
0.780151566,2915
2.078944631,2914
0.421213191,2913
-1.289689151,2912
-0.370525972,2911
-1.861275724,2910
-2.827086847,2909
-0.871291272,2908
-1.082877924,2907
-1.013494483,2906
1.561989971,2905
1.412442128,2904
1.02809727,2903
2.781935552,2902
1.435017902,2901
-0.071901862,2900
0.840279076,2899
-0.982652527,2898
-2.218505298,2897
-0.663273127,2896
-1.515243593,2895
-1.83864668,2894
0.517072754,2893
0.138808883,2892
-0.028124623,2891
1.943214296,2890
0.872082084,2889
-0.062870998,2888
1.39300763,2887
-0.038011338,2886
-0.97885504,2885
0.567777771,2884
-0.448440893,2883
-1.070617051,2882
0.860313975,2881
-0.127298483,2880
-0.794419523,2879
0.780100026,2878
-0.386009519,2877
-1.237729511,2876
0.392176012,2875
-0.630200962,2874
-1.000764544,2873
1.074024997,2872
0.484062586,2871
0.157046407,2870
2.094185397,2869
0.897152352,2868
-0.028908904,2867
1.172487089,2866
-0.685431055,2865
-1.925813087,2864
-0.667948367,2863
-1.882122475,2862
-2.127063452,2861
0.19232616,2860
-0.136656134,2859
0.12410652,2858
2.517805972,2857
1.752269397,2856
1.169293233,2855
2.373486413,2854
0.365085068,2853
-1.124214022,2852
-0.273319269,2851
-1.964373985,2850
-2.675121505,2849
-0.744989117,2848
-1.367270942,2847
-1.002013318,2846
1.514715294,2845
1.015086672,2844
0.934650573,2843
2.58705277,2842
1.013158016,2841
-0.071144643,2840
0.970403631,2839
-0.843440894,2838
-1.717776287,2837
-0.160548633,2836
-1.233746862,2835
-1.38239359,2834
0.727426746,2833
-0.124848221,2832
-0.343815697,2831
1.410972489,2830
0.138867272,2829
-0.380053043,2828
1.076063362,2827
-0.299249611,2826
-0.725979972,2825
1.110755222,2824
-0.089818413,2823
-0.366217402,2822
1.361041731,2821
0.01205803,2820
-0.719293929,2819
0.665913052,2818
-1.012216949,2817
-1.696886119,2816
-0.050395335,2815
-1.167232249,2814
-1.066849049,2813
1.131444542,2812
0.558939178,2811
0.728835803,2810
2.631090121,2809
1.162382727,2808
0.401102467,2807
1.273121266,2806
-0.921627402,2805
-1.920719222,2804
-0.842506698,2803
-2.298639482,2802
-2.245502037,2801
0.040363903,2800
-0.354430426,2799
0.235759414,2798
2.594692752,2797
1.640172592,2796
1.295878587,2795
2.398315424,2794
0.305615059,2793
-0.888763566,2792
-0.008208587,2791
-1.974697399,2790
-2.391620728,2789
-0.5260603,2788
-1.42027384,2787
-0.857355159,2786
1.414649354,2785
0.596678985,2784
0.654966735,2783
2.212317469,2782
0.590408766,2781
-0.085271318,2780
1.034459463,2779
-0.806724113,2778
-1.118459335,2777
0.387986689,2776
-0.89734436,2775
-0.891546098,2774
0.87375877,2773
-0.366007442,2772
-0.5269263,2771
0.927687426,2770
-0.643728707,2769
-0.841338469,2768
0.727051038,2767
-0.49555349,2766
-0.378560426,2765
1.436347492,2764
0.331522921,2763
0.429115958,2762
1.852146743,2761
0.060617208,2760
-0.514806003,2759
0.446398442,2758
-1.594149681,2757
-1.922192753,2756
-0.488640518,2755
-1.729086602,2754
-1.177494121,2753
1.170373949,2752
0.470072713,2751
1.112915161,2750
2.882837774,2749
1.273115473,2748
0.713312974,2747
1.452452571,2746
-0.941777451,2745
-1.841838849,2744
-0.877568936,2743
-2.491148535,2742
-2.211888014,2741
-0.010155763,2740
-0.65203564,2739
0.228949929,2738
2.470851908,2737
1.311972257,2736
1.307523107,2735
2.304799283,2734
0.105882116,2733
-0.588195842,2732
0.188066788,2731
-1.825875935,2730
-1.807677928,2729
-0.240128894,2728
-1.276129905,2727
-0.739987173,2726
1.227684337,2725
0.084650093,2724
0.26385134,2723
1.678221067,2722
-0.079074835,2721
-0.143883706,2720
1.049718735,2719
-0.673467839,2718
-0.51056917,2717
1.007610386,2716
-0.456651174,2715
-0.25895753,2714
1.129693957,2713
-0.604786119,2712
-0.671105179,2711
0.437208798,2710
-1.328188615,2709
-1.155524673,2708
0.401018818,2707
-0.825822014,2706
-0.120119558,2705
1.749437184,2704
0.634708123,2703
1.019390151,2702
2.302813873,2701
0.26937355,2700
-0.266883157,2699
0.34640894,2698
-1.906062754,2697
-2.100323589,2696
-0.802886912,2695
-2.044856553,2694
-1.187212277,2693
1.108504699,2692
0.355218253,2691
1.31254702,2690
2.965272434,2689
1.225549839,2688
1.026742793,2687
1.486599189,2686
-1.039937192,2685
-1.547324598,2684
-0.711292887,2683
-2.552999114,2682
-1.955494891,2681
0.037019128,2680
-0.86631748,2679
0.2857055,2678
2.118304679,2677
0.832179471,2676
1.10780347,2675
2.094872332,2674
-0.114674492,2673
-0.346143328,2672
0.421931719,2671
-1.497576914,2670
-1.218918997,2669
0.198323498,2668
-1.109064631,2667
-0.448576513,2666
1.041495009,2665
-0.512165016,2664
-0.093822805,2663
1.103905827,2662
-0.686668648,2661
-0.34893622,2660
0.919886164,2659
-0.625138398,2658
0.072200039,2657
1.53752584,2656
-0.085972052,2655
0.375549667,2654
1.302148222,2653
-0.770129092,2652
-0.804151612,2651
0.011294966,2650
-2.0211773,2649
-1.482103128,2648
-0.042206168,2647
-1.123652336,2646
0.082454,2645
1.988519729,2644
0.838816083,2643
1.55733725,2642
2.515234119,2641
0.349779516,2640
0.033319226,2639
0.339038463,2638
-2.174107626,2637
-2.136182024,2636
-1.038976799,2635
-2.3671186,2634
-1.134093793,2633
0.923278878,2632
0.128199428,2631
