Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
61613,1208514,72,6,single,rented,no,Analyst,Deoghar,Jharkhand,6,10,0
44370,8749318,21,15,married,rented,yes,Petroleum_Engineer,Giridih,Jharkhand,4,14,0
58718,9585622,79,15,single,rented,no,Software_Developer,Bidar,Karnataka,5,13,0
157396,5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0
548,1026972,64,1,single,rented,no,Surveyor,Siliguri,West_Bengal,1,13,0
176116,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,1
28799,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,0
186259,3231341,47,6,married,rented,no,Scientist,Kochi,Kerala,6,14,0
182833,486603,33,20,single,rented,no,Librarian,Bharatpur,Rajasthan,5,13,0
76080,3638802,76,5,married,norent_noown,yes,Civil_servant,Aizawl,Mizoram,5,10,0
175903,4581003,33,14,single,rented,no,Firefighter,Mirzapur,Uttar_Pradesh,4,13,0
239576,5039877,46,14,single,rented,yes,Financial_Analyst,Coimbatore,Tamil_Nadu,9,14,0
203318,4539857,43,4,single,rented,no,Politician,Buxar[37],Bihar,4,14,0
138945,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
183264,1583605,45,13,single,rented,no,Aviator,Ratlam,Madhya_Pradesh,13,14,0
88961,3274307,41,16,single,rented,yes,Secretary,Panvel,Maharashtra,6,12,0
95624,8840108,49,10,married,rented,no,Web_designer,Muzaffarpur,Bihar,6,13,0
92786,7566386,27,16,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,14,10,0
186602,7896776,26,12,single,rented,no,Mechanical_engineer,Karimnagar,Telangana,9,14,0
217203,1328186,71,4,single,rented,no,Army_officer,Singrauli,Madhya_Pradesh,4,14,0
85716,7548739,78,17,single,rented,yes,Analyst,Barasat,West_Bengal,9,13,0
29718,7834876,26,9,married,rented,no,Technician,Silchar,Assam,9,14,0
231527,7396322,59,16,single,rented,no,Magistrate,Nagaon,Assam,8,11,0
27948,7055046,22,10,single,rented,no,Lawyer,Nellore[14][15],Andhra_Pradesh,6,13,0
30734,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
141008,7564205,36,10,single,rented,no,Consultant,Nadiad,Gujarat,10,13,0
140575,8774556,63,2,single,rented,no,Flight_attendant,Howrah,West_Bengal,2,12,0
48908,1760376,50,5,single,rented,no,Petroleum_Engineer,Raebareli,Uttar_Pradesh,5,12,0
160873,5455001,47,5,single,rented,no,Technology_specialist,Navi_Mumbai,Maharashtra,5,12,0
179739,9530702,57,12,single,rented,no,Design_Engineer,Muzaffarnagar,Uttar_Pradesh,8,11,0
222019,3431323,44,14,single,rented,no,Firefighter,Pimpri-Chinchwad,Maharashtra,4,10,0
7416,9587742,27,5,single,rented,yes,Financial_Analyst,Guntur[13],Andhra_Pradesh,5,12,0
68407,6685208,76,17,single,rented,no,Statistician,Anand,Gujarat,14,13,0
51079,9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
14107,2139734,75,8,single,rented,yes,Engineer,Buxar[37],Bihar,4,11,0
50749,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
200140,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
171197,8176357,45,4,single,rented,no,Scientist,Vasai-Virar,Maharashtra,4,13,0
49551,8325446,58,1,single,rented,yes,Statistician,Bhavnagar,Gujarat,1,13,0
172436,4036960,79,16,single,rented,yes,Engineer,Panipat,Haryana,3,13,0
211159,9976498,69,12,single,rented,no,Drafter,Guna,Madhya_Pradesh,12,10,0
181212,9819070,25,11,single,rented,no,Lawyer,Katihar,Bihar,6,10,1
243283,8704559,43,1,married,owned,yes,Police_officer,Bardhaman,West_Bengal,1,13,0
100166,8913238,72,14,married,rented,no,Army_officer,Jorhat,Assam,5,12,0
170560,6912450,23,17,single,rented,no,Technical_writer,Anantapuram[24],Andhra_Pradesh,10,14,0
37438,480735,64,0,single,rented,no,Surgeon,Tumkur,Karnataka,0,14,0
212476,9345198,49,9,single,rented,no,Industrial_Engineer,Ajmer,Rajasthan,9,11,1
145882,9397962,58,3,married,rented,no,Psychologist,Saharanpur,Uttar_Pradesh,3,14,0
110937,9335221,72,15,single,rented,no,Politician,Arrah,Bihar,4,10,0
178951,2010564,71,16,single,rented,yes,Microbiologist,Malegaon,Maharashtra,3,12,0
94684,7470480,26,0,single,rented,no,Librarian,Kadapa[23],Andhra_Pradesh,0,14,0
36627,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
58581,3460313,77,18,single,rented,yes,Lawyer,Aligarh,Uttar_Pradesh,11,12,0
248095,9045810,77,10,single,rented,no,Politician,Mumbai,Maharashtra,9,14,1
18919,4244135,30,9,single,rented,no,Librarian,Thanjavur,Tamil_Nadu,9,10,0
174816,7770680,38,10,single,rented,no,Scientist,Ambattur,Tamil_Nadu,10,12,1
75066,7177631,70,14,single,rented,no,Official,Bareilly,Uttar_Pradesh,12,14,0
113162,9618732,38,11,single,rented,yes,Aviator,Guwahati,Assam,11,12,0
71166,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
166954,6195911,24,11,single,rented,no,Politician,Hazaribagh,Jharkhand,9,13,0
209390,9741513,32,11,single,owned,yes,Web_designer,North_Dumdum,West_Bengal,10,14,0
27872,4879862,75,2,single,owned,no,Computer_operator,Singrauli,Madhya_Pradesh,2,12,0
135323,1468580,69,3,single,rented,yes,Fashion_Designer,Junagadh,Gujarat,3,12,0
120639,1318865,73,5,single,owned,no,Design_Engineer,Katihar,Bihar,5,13,0
165745,5069758,50,19,single,rented,yes,Consultant,Baranagar,West_Bengal,13,11,0
211368,6851175,23,14,single,rented,yes,Firefighter,Satara,Maharashtra,8,14,0
11794,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,0
14532,1737580,39,0,married,rented,no,Flight_attendant,Jamshedpur,Jharkhand,0,13,0
27345,8458367,79,1,single,rented,no,Aviator,Nadiad,Gujarat,1,10,0
160220,6088053,50,9,single,rented,no,Web_designer,Ahmednagar,Maharashtra,6,12,0
200538,275750,22,9,single,rented,no,Army_officer,Tinsukia,Assam,9,11,0
27153,2436026,50,4,single,rented,yes,Lawyer,Karimnagar,Telangana,4,10,0
108496,3508614,32,11,single,rented,no,Economist,Jhansi,Uttar_Pradesh,8,13,0
212322,7073640,79,6,single,owned,yes,Chef,Dehri[30],Bihar,6,10,0
88375,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
32988,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0
124798,333430,34,6,single,rented,yes,Army_officer,Kalyan-Dombivli,Maharashtra,6,11,0
247384,9648871,46,0,single,rented,no,Official,Karimnagar,Telangana,0,11,0
125162,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
145736,4590372,42,16,single,rented,no,Hotel_Manager,Shahjahanpur,Uttar_Pradesh,7,11,0
222802,2727172,42,17,single,rented,no,Civil_servant,Morbi,Gujarat,10,11,0
193106,1309803,55,9,single,rented,no,Artist,Shahjahanpur,Uttar_Pradesh,9,12,0
179934,3248934,40,10,single,rented,no,Computer_hardware_engineer,Kolkata,West_Bengal,10,12,0
130555,8306987,66,0,single,rented,no,Statistician,Thane,Maharashtra,0,12,0
231754,559234,54,18,single,rented,yes,Graphic_Designer,Bulandshahr,Uttar_Pradesh,6,14,1
187723,6191553,68,15,single,norent_noown,yes,Technician,Serampore,West_Bengal,13,14,0
238758,1920556,49,1,single,rented,no,Drafter,Hajipur[31],Bihar,1,11,1
170158,7192065,61,11,married,rented,no,Design_Engineer,Nandyal,Andhra_Pradesh,11,14,0
212668,3105209,79,12,single,rented,no,Consultant,Farrukhabad,Uttar_Pradesh,5,14,0
234141,134915,70,0,single,rented,no,Civil_servant,Nagercoil,Tamil_Nadu,0,12,0
109258,3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,1
108058,7433875,32,12,single,rented,yes,Fashion_Designer,Chennai,Tamil_Nadu,11,10,1
76020,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
229005,748932,29,17,married,rented,yes,Civil_servant,Rajpur_Sonarpur,West_Bengal,13,14,1
198454,6533070,43,16,single,rented,yes,Fashion_Designer,Nadiad,Gujarat,6,13,0
152172,3657551,27,7,single,rented,no,Biomedical_Engineer,Thiruvananthapuram,Kerala,7,10,0
169312,7257927,75,18,single,rented,no,Chef,Silchar,Assam,10,13,0
15665,2943970,24,10,single,rented,yes,Surveyor,Gulbarga,Karnataka,10,10,0
78952,731152,67,4,single,rented,yes,Industrial_Engineer,Vijayanagaram,Andhra_Pradesh,4,13,0
225814,3939307,21,5,single,rented,no,Psychologist,Alappuzha,Kerala,5,13,0
89960,9088666,45,11,single,rented,no,Comedian,Imphal,Manipur,11,12,1
38541,476900,33,20,single,rented,yes,Firefighter,Saharsa[29],Bihar,7,10,0
37444,3847938,70,9,single,rented,no,Geologist,Jalgaon,Maharashtra,9,13,0
208144,2774442,24,11,married,norent_noown,no,Mechanical_engineer,Karawal_Nagar,Delhi,11,14,0
212313,9879257,35,8,single,rented,yes,Technical_writer,Jaipur,Rajasthan,4,10,0
211325,7529689,76,9,single,rented,no,Army_officer,Rajahmundry[19][20],Andhra_Pradesh,4,10,1
202329,6797003,73,19,single,rented,no,Financial_Analyst,Howrah,West_Bengal,6,12,0
49032,7840891,54,9,married,rented,yes,Civil_engineer,Silchar,Assam,6,14,0
233810,5660269,27,19,single,rented,no,Physician,Madanapalle,Andhra_Pradesh,14,14,0
227791,4934242,63,18,single,rented,yes,Computer_operator,Gudivada,Andhra_Pradesh,14,10,0
64181,1452586,65,11,single,rented,no,Air_traffic_controller,Avadi,Tamil_Nadu,11,10,0
165519,9402303,72,9,single,rented,no,Army_officer,Aligarh,Uttar_Pradesh,5,10,0
53802,2965928,57,8,single,rented,no,Designer,Pudukkottai,Tamil_Nadu,6,11,0
75524,6597452,39,11,single,rented,no,Chartered_Accountant,Jaipur,Rajasthan,10,13,1
222240,6117457,68,6,single,rented,no,Chef,Indore,Madhya_Pradesh,5,10,1
73280,1673702,69,5,single,rented,no,Fashion_Designer,Pune,Maharashtra,5,14,0
183445,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
237470,670325,33,10,single,rented,no,Technician,Panihati,West_Bengal,10,11,0
163989,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,0
137973,8913238,72,14,married,rented,no,Army_officer,Jorhat,Assam,5,12,0
172683,9763429,73,5,single,rented,no,Consultant,Tirupati[21][22],Andhra_Pradesh,5,11,0
115225,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
189938,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
54853,8623683,29,13,married,rented,no,Artist,Bhalswa_Jahangir_Pur,Delhi,5,14,0
143021,9312028,38,20,single,rented,no,Politician,Erode[17],Tamil_Nadu,5,13,0
169777,2825737,28,5,single,rented,no,Industrial_Engineer,Guntur[13],Andhra_Pradesh,5,10,0
134920,8400495,54,15,single,rented,no,Official,Khandwa,Madhya_Pradesh,3,11,0
202939,6596959,40,5,single,rented,yes,Flight_attendant,Jamnagar,Gujarat,5,14,0
61109,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
173680,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
6002,6251533,50,16,single,rented,yes,Design_Engineer,Adoni,Andhra_Pradesh,4,11,0
171500,1406855,42,4,single,rented,no,Artist,Guwahati,Assam,4,12,0
91803,3634814,74,4,single,rented,no,Fashion_Designer,Durgapur,West_Bengal,4,11,0
165633,9669201,59,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,14,0
153578,919916,66,3,single,rented,no,Army_officer,Ratlam,Madhya_Pradesh,3,13,0
36688,8663689,26,19,single,rented,no,Technology_specialist,Allahabad,Uttar_Pradesh[5],5,11,0
13162,9867260,43,12,single,rented,no,Flight_attendant,Rajahmundry[19][20],Andhra_Pradesh,8,13,0
177159,7079992,41,7,single,rented,no,Surveyor,Dehri[30],Bihar,6,10,0
17944,4572556,38,5,single,rented,no,Petroleum_Engineer,Arrah,Bihar,5,12,0
36001,8425571,73,15,single,rented,no,Secretary,Kavali,Andhra_Pradesh,8,14,1
187719,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
237213,3712876,74,9,single,rented,yes,Chartered_Accountant,Arrah,Bihar,9,10,1
190156,4707757,66,4,married,rented,no,Artist,Jamnagar,Gujarat,4,11,0
37061,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil_Nadu,6,11,0
52478,1359452,59,5,married,rented,no,Financial_Analyst,Kota[6],Rajasthan,5,14,0
246435,1942311,53,3,single,rented,yes,Technical_writer,Siliguri,West_Bengal,3,14,0
234191,4057695,33,14,single,rented,no,Financial_Analyst,Hyderabad,Telangana,10,13,0
36440,3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,1
164972,7651261,60,4,single,rented,no,Computer_hardware_engineer,Mau,Uttar_Pradesh,4,11,0
205088,7475587,26,16,single,rented,yes,Statistician,Patna,Bihar,7,13,0
132089,4413604,62,10,single,rented,no,Chartered_Accountant,Chinsurah,West_Bengal,10,13,0
69491,4703291,68,11,single,rented,yes,Economist,Bihar_Sharif,Bihar,11,14,0
231381,2712450,25,11,single,rented,no,Economist,Nagercoil,Tamil_Nadu,10,12,1
249800,9077443,59,15,single,rented,no,Firefighter,Aurangabad,Maharashtra,7,11,0
104270,2152981,77,14,single,rented,yes,Technician,Bally,West_Bengal,11,10,0
193747,8714337,53,1,single,rented,no,Psychologist,Rewa,Madhya_Pradesh,1,11,0
206904,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13,0
61564,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
233044,9275527,48,14,single,rented,yes,Secretary,Suryapet,Telangana,12,12,0
135454,4493999,57,0,single,rented,no,Technician,Karawal_Nagar,Delhi,0,14,0
87467,3670961,63,12,single,owned,no,Psychologist,Tinsukia,Assam,3,11,0
244015,3184983,70,12,married,rented,no,Drafter,Sonipat,Haryana,9,11,0
70088,676370,69,11,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,11,12,0
210725,7889777,35,15,single,rented,no,Physician,Ramgarh,Jharkhand,13,10,0
62247,3770663,53,5,single,rented,yes,Web_designer,Coimbatore,Tamil_Nadu,5,12,0
239322,4980683,57,1,single,norent_noown,no,Politician,Panvel,Maharashtra,1,11,0
233158,8608515,70,20,single,rented,no,Magistrate,Panvel,Maharashtra,11,13,0
13116,859890,30,2,single,rented,yes,Mechanical_engineer,Bhavnagar,Gujarat,2,11,0
126200,6437103,56,3,married,rented,no,Surgeon,Kamarhati,West_Bengal,3,12,0
241052,2350063,68,8,single,rented,no,Secretary,Chittoor[28],Andhra_Pradesh,5,14,1
138136,3321237,53,20,single,rented,no,Civil_servant,Rajahmundry[19][20],Andhra_Pradesh,13,11,0
81557,2940425,77,16,single,rented,yes,Drafter,Farrukhabad,Uttar_Pradesh,7,10,1
38024,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
121916,384955,74,20,single,rented,no,Economist,Dharmavaram,Andhra_Pradesh,9,13,0
32962,853211,40,5,single,rented,no,Civil_servant,Tirunelveli,Tamil_Nadu,5,10,0
70289,7154493,28,4,single,rented,no,Engineer,Dindigul,Tamil_Nadu,4,13,1
93438,2926684,35,1,single,rented,yes,Engineer,Kolhapur,Maharashtra,1,11,0
188618,1242747,43,14,single,rented,yes,Official,Kanpur,Uttar_Pradesh,12,11,0
24696,7134787,63,15,single,rented,no,Web_designer,Sambalpur,Odisha,12,12,1
241879,8597532,44,20,single,rented,no,Graphic_Designer,Berhampore,West_Bengal,8,13,0
91117,1789952,27,4,married,rented,no,Police_officer,Buxar[37],Bihar,4,11,0
214957,8489881,34,4,married,rented,no,Designer,Jalandhar,Punjab,4,12,0
121896,3928495,62,8,single,rented,no,Psychologist,Bhopal,Madhya_Pradesh,3,13,0
68877,3392494,28,6,single,rented,yes,Secretary,Jamshedpur,Jharkhand,6,10,0
72448,4516990,69,9,single,rented,no,Lawyer,Aligarh,Uttar_Pradesh,9,11,1
66674,853087,70,0,single,rented,yes,Firefighter,Bhagalpur,Bihar,0,10,0
147307,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0
238056,5508811,25,4,single,rented,no,Army_officer,Thrissur,Kerala,4,10,0
220479,750080,64,3,single,rented,no,Civil_engineer,Etawah,Uttar_Pradesh,3,14,0
108835,4306831,49,17,single,rented,no,Biomedical_Engineer,Katihar,Bihar,6,12,0
135964,8367934,39,0,married,norent_noown,no,Comedian,Panipat,Haryana,0,12,0
143491,8863428,74,5,single,rented,no,Chemical_engineer,Jorhat,Assam,5,14,0
198960,6864774,32,16,single,rented,no,Mechanical_engineer,Begusarai,Bihar,9,13,0
889,6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
73209,5122648,62,14,single,rented,yes,Computer_hardware_engineer,Maheshtala,West_Bengal,4,10,0
203457,8751622,34,17,single,rented,no,Aviator,Rourkela,Odisha,7,11,0
74214,5841051,40,5,single,rented,no,Police_officer,Gandhidham,Gujarat,5,13,0
100097,5543622,77,14,single,owned,yes,Microbiologist,Bhopal,Madhya_Pradesh,4,10,0
228140,7146760,55,4,single,rented,no,Civil_engineer,Munger,Bihar,4,13,1
228670,3754781,21,13,single,rented,no,Secretary,Raurkela_Industrial_Township,Odisha,10,13,0
86739,6518572,76,17,single,owned,yes,Technology_specialist,Saharsa[29],Bihar,14,12,0
12674,1051509,54,2,single,rented,no,Engineer,Dewas,Madhya_Pradesh,2,12,0
174057,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
152800,9148752,56,11,single,rented,yes,Statistician,Udaipur,Rajasthan,6,10,0
14292,946712,56,6,single,rented,no,Scientist,Mango,Jharkhand,5,11,0
216279,6513525,66,19,single,rented,no,Architect,Dindigul,Tamil_Nadu,4,10,0
162485,6149774,54,15,single,rented,yes,Comedian,Raichur,Karnataka,8,11,0
174948,897935,75,7,single,rented,no,Dentist,Khammam,Telangana,7,10,0
94168,7125924,77,5,single,rented,no,Architect,Alwar,Rajasthan,5,13,0
233410,3189508,36,0,single,rented,no,Official,Udupi,Karnataka,0,14,0
55810,116617,62,15,single,rented,no,Mechanical_engineer,Bhilai,Chhattisgarh,14,11,0
16785,744467,76,11,single,rented,no,Army_officer,Tirunelveli,Tamil_Nadu,10,11,0
207337,147581,74,18,single,norent_noown,no,Chartered_Accountant,Jalgaon,Maharashtra,9,11,1
201749,6359903,61,3,single,rented,yes,Consultant,Sambhal,Uttar_Pradesh,3,12,0
248719,3474269,66,8,single,rented,no,Computer_hardware_engineer,New_Delhi,Delhi,8,11,0
50980,1692995,46,8,single,rented,no,Software_Developer,Aurangabad[39],Bihar,8,14,1
44880,9337934,67,16,single,norent_noown,no,Surgeon,Dhule,Maharashtra,4,13,0
231034,2096535,71,0,married,norent_noown,no,Hotel_Manager,Jodhpur,Rajasthan,0,11,1
175336,6809745,74,0,single,rented,yes,Technical_writer,Lucknow,Uttar_Pradesh,0,13,0
72748,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,1
119047,461499,68,2,married,rented,no,Official,Allahabad,Uttar_Pradesh[5],2,11,0
192209,9685379,23,4,single,rented,no,Technical_writer,Mumbai,Maharashtra,4,13,0
244563,319316,48,5,single,owned,no,Civil_engineer,Belgaum,Karnataka,5,12,0
521,3643303,79,0,single,rented,no,Economist,Kishanganj[35],Bihar,0,12,0
65839,6258651,24,18,single,rented,no,Surveyor,Orai,Uttar_Pradesh,4,11,0
49643,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
56241,7059372,43,4,married,owned,no,Magistrate,Varanasi,Uttar_Pradesh,4,13,0
216323,4970609,24,9,single,rented,yes,Biomedical_Engineer,Kakinada,Andhra_Pradesh,9,11,0
201280,6083059,54,0,single,rented,no,Geologist,Bhagalpur,Bihar,0,10,0
189072,862841,77,7,single,rented,no,Fashion_Designer,North_Dumdum,West_Bengal,7,14,0
205841,4140213,45,6,single,rented,no,Flight_attendant,Parbhani,Maharashtra,6,14,0
7940,8806392,61,5,married,rented,no,Software_Developer,Giridih,Jharkhand,5,13,0
159865,380853,71,16,married,rented,no,Financial_Analyst,Akola,Maharashtra,6,10,0
243328,8181899,50,15,single,rented,yes,Technology_specialist,Erode[17],Tamil_Nadu,12,12,0
66607,8597260,56,20,single,rented,yes,Scientist,Shimoga,Karnataka,6,14,0
72062,2415720,79,20,single,rented,no,Graphic_Designer,Ghaziabad,Uttar_Pradesh,6,12,0
188807,924200,69,2,single,rented,no,Industrial_Engineer,Karaikudi,Tamil_Nadu,2,10,0
85881,8786954,54,19,single,rented,no,Chef,Pallavaram,Tamil_Nadu,7,10,0
235825,6264423,78,13,single,rented,no,Consultant,Ranchi,Jharkhand,13,11,1
30707,6681037,56,15,single,rented,no,Chef,Bhilwara,Rajasthan,13,12,0
125604,7310061,37,10,single,rented,no,Web_designer,Chandrapur,Maharashtra,6,11,0
190333,5272864,40,19,single,rented,yes,Statistician,Katihar,Bihar,13,11,0
210687,5083653,35,14,single,rented,yes,Statistician,Ambattur,Tamil_Nadu,12,11,0
132622,9472148,55,16,single,rented,no,Dentist,Jaunpur,Uttar_Pradesh,8,11,0
48213,1169439,64,11,single,owned,yes,Design_Engineer,Durg,Chhattisgarh,4,13,0
19338,2928073,54,13,single,rented,no,Surgeon,Agartala,Tripura,13,14,0
10771,1797876,76,20,single,norent_noown,no,Mechanical_engineer,Erode[17],Tamil_Nadu,11,14,0
235344,5565184,53,1,single,rented,no,Surveyor,Moradabad,Uttar_Pradesh,1,14,1
195587,6395936,66,11,single,owned,no,Comedian,Gandhinagar,Gujarat,11,14,0
138981,1596742,79,15,single,norent_noown,no,Software_Developer,Buxar[37],Bihar,14,14,0
141293,1900932,69,11,single,rented,no,Mechanical_engineer,Erode[17],Tamil_Nadu,5,10,0
19139,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10,0
207541,8514407,43,1,single,rented,no,Surveyor,Begusarai,Bihar,1,13,1
129219,7809590,75,17,single,rented,no,Secretary,Asansol,West_Bengal,7,12,0
68831,1514337,58,8,single,rented,yes,Firefighter,Hospet,Karnataka,8,13,0
200801,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
29547,6626413,76,20,single,rented,no,Librarian,Ambattur,Tamil_Nadu,10,13,0
23599,800497,49,20,single,rented,no,Army_officer,Katni,Madhya_Pradesh,8,14,0
86788,3498735,38,3,single,rented,yes,Technician,New_Delhi,Delhi,3,14,0
228495,4487524,74,17,married,rented,no,Graphic_Designer,Nandyal,Andhra_Pradesh,10,14,1
178671,2902285,77,19,single,rented,no,Graphic_Designer,Gudivada,Andhra_Pradesh,11,10,1
25416,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
51968,7961910,45,19,married,rented,no,Scientist,Tirupati[21][22],Andhra_Pradesh,14,13,1
49757,5023725,67,9,married,rented,no,Army_officer,Hyderabad,Telangana,9,11,0
116194,4151262,40,12,single,rented,yes,Army_officer,Ujjain,Madhya_Pradesh,11,11,0
188137,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
111640,8256546,65,19,single,rented,no,Mechanical_engineer,Bellary,Karnataka,11,12,0
132613,2929735,23,14,single,rented,no,Microbiologist,Davanagere,Karnataka,9,12,0
